Brand,Product,Review,Sentiment,Sentiment Score,Wheels_Score,Zippers_Score,Handle_Score,Material_Score,Capacity_Score
American Tourister,American Tourister Premium Polycarbonate Large Luggage,Overall a negative experience. The smaller than expected makes this a terrible choice for travel.,Negative,-0.32133231652404703,1.068473027328824,2.172864659965891,1.0351671624498575,2.3697979206961843,2.175060036919569
American Tourister,American Tourister Premium Polycarbonate Large Luggage,Overall a positive experience. The smooth wheels makes this a great choice for travel.,Positive,0.6426919099069719,8.157412103536815,6.328011701112098,7.929340770627631,8.962352816207982,7.537372436462716
American Tourister,American Tourister Premium Polycarbonate Large Luggage,Overall a positive experience. The great capacity makes this a great choice for travel.,Positive,0.708899223354315,6.2951767381824695,7.1031902467478245,6.594083534291569,8.779531660482833,6.521931371115938
American Tourister,American Tourister Premium Polycarbonate Medium Luggage,Overall a negative experience. The wheels get stuck makes this a terrible choice for travel.,Negative,-0.4608314610949532,4.711605166823096,2.3176623406364523,1.320657177298195,4.223612309205423,1.051207230053755
American Tourister,American Tourister Premium Polycarbonate Medium Luggage,Overall a positive experience. The smooth wheels makes this a great choice for travel.,Positive,0.2307567565415014,7.722668469646134,8.997024344740694,9.333462632564734,7.117152617928902,6.170925085169934
American Tourister,American Tourister Premium Polycarbonate Medium Luggage,Overall a positive experience. The great capacity makes this a great choice for travel.,Positive,0.1295163331358901,7.492978355218259,9.760388522861856,9.602326213846093,7.530637473348417,6.951204626916224
American Tourister,American Tourister Premium Polycarbonate Medium Luggage,Overall a positive experience. The great capacity makes this a great choice for travel.,Positive,0.3013233496458948,7.284622173198608,7.124851110708506,7.7273036852873,8.0352565821032,9.670090297483927
American Tourister,American Tourister Premium Polycarbonate Medium Luggage,Overall a positive experience. The smooth wheels makes this a great choice for travel.,Positive,0.4123566040340332,9.58850785063418,9.725478416419978,8.1831893481007,8.023711766643576,8.284795173421989
American Tourister,American Tourister Premium Polycarbonate Medium Luggage,Overall a positive experience. The telescopic handle is great makes this a great choice for travel.,Positive,0.34658562493542333,6.7636178117027,7.83822355495665,7.1452252060252555,8.758596161166174,7.760920139175063
American Tourister,American Tourister Premium Polycarbonate Medium Luggage,Overall a negative experience. The wheels get stuck makes this a terrible choice for travel.,Negative,-0.5998602760624918,1.2027980675730383,4.611450559807704,4.167036102651943,1.3626423904084852,1.3115049674608321
American Tourister,American Tourister Premium Polycarbonate Medium Luggage,Overall a negative experience. The material scratches easily makes this a terrible choice for travel.,Negative,-0.34688906922649687,3.627453549035447,4.306266221043144,2.806669555120458,1.687484672776435,3.371602797638511
American Tourister,American Tourister Premium Polycarbonate Medium Luggage,Overall a positive experience. The sturdy material makes this a great choice for travel.,Positive,0.10840298779280211,8.813871111066383,9.61186128542554,7.216684181709702,7.353019456220794,6.111738054278192
American Tourister,American Tourister Premium Polycarbonate Medium Luggage,Overall a negative experience. The wheels get stuck makes this a terrible choice for travel.,Negative,-0.7533802993606783,3.7654641389634738,1.1086525169845198,1.5201320443717932,3.785227873041074,2.3555890506570734
American Tourister,American Tourister Premium Polycarbonate Large Luggage,Overall a positive experience. The telescopic handle is great makes this a great choice for travel.,Positive,0.8574256827367582,7.234961914538484,8.567636690688682,7.842098068393012,9.692155021506345,7.999436096417906
American Tourister,American Tourister Premium Polycarbonate Large Luggage,Overall a positive experience. The excellent zippers makes this a great choice for travel.,Positive,0.8205715348606791,9.763795692632728,8.067922697160792,7.045164997256094,8.15072221483033,8.020180398633283
American Tourister,American Tourister Premium Polycarbonate Large Luggage,Overall a positive experience. The telescopic handle is great makes this a great choice for travel.,Positive,0.6653215407839302,8.041832994305471,9.838692798566285,9.424828732891985,8.701884580169807,6.5143959197568
American Tourister,American Tourister Premium Polycarbonate Large Luggage,Overall a positive experience. The sturdy material makes this a great choice for travel.,Positive,0.5115469737513798,8.270987371121686,6.991018893549951,7.413808159116385,8.894602611166952,7.5409992049556385
American Tourister,American Tourister Premium Polycarbonate Large Luggage,Overall a positive experience. The great capacity makes this a great choice for travel.,Positive,0.13469263228582298,8.028792696679611,9.753541134449101,8.512398002671672,9.576296612873001,9.666398075725953
American Tourister,American Tourister Premium Polycarbonate Cabin Luggage,Overall a negative experience. The wheels get stuck makes this a terrible choice for travel.,Negative,-0.23724804445205516,3.402229386863079,2.977664648547982,3.1144469087210997,4.1775128261419985,4.399668406139897
American Tourister,American Tourister Premium Polycarbonate Cabin Luggage,Overall a positive experience. The sturdy material makes this a great choice for travel.,Positive,0.11052972837943048,7.923170995849672,9.712445079593774,9.789236263929883,8.460229014927641,7.728823327593009
American Tourister,American Tourister Premium Polycarbonate Cabin Luggage,Overall a positive experience. The sturdy material makes this a great choice for travel.,Positive,0.27041321826285847,8.780828180489648,9.873770265167542,6.305465448201689,7.9560678401851,9.339259091674496
American Tourister,American Tourister Premium Polycarbonate Cabin Luggage,Overall a negative experience. The wheels get stuck makes this a terrible choice for travel.,Negative,-0.7029761223038017,1.7866026904888255,1.2024154324845848,2.4589173059031944,3.6600292236623075,4.558771981761714
American Tourister,American Tourister Premium Polycarbonate Cabin Luggage,Overall a positive experience. The smooth wheels makes this a great choice for travel.,Positive,0.3670800931066348,6.801405968412354,7.547017650506482,9.376971482585322,8.714353335225802,7.694028347559659
American Tourister,American Tourister Premium Polycarbonate Medium Luggage,Overall a positive experience. The telescopic handle is great makes this a great choice for travel.,Positive,0.5487003263133338,9.40635311691931,9.948772800436481,9.038574351990604,6.320031877275703,8.952817295958203
American Tourister,American Tourister Premium Polycarbonate Medium Luggage,Overall a negative experience. The zipper broke makes this a terrible choice for travel.,Negative,-0.14284663159949218,3.1912073149349682,2.0482614677302204,2.6839136326868616,3.200896004759131,1.0271724902102308
American Tourister,American Tourister Premium Polycarbonate Medium Luggage,Overall a positive experience. The excellent zippers makes this a great choice for travel.,Positive,0.3086417591609856,6.826278984996083,9.513599535623289,8.876475901606623,9.954557820078833,7.199362913187024
American Tourister,American Tourister Premium Polycarbonate Medium Luggage,Overall a positive experience. The smooth wheels makes this a great choice for travel.,Positive,0.6961602567843069,9.253101044582236,8.967018006742773,9.262606882507544,8.285008436760172,8.977300951814033
American Tourister,American Tourister Premium Polycarbonate Medium Luggage,Overall a positive experience. The sturdy material makes this a great choice for travel.,Positive,0.7092566705667406,8.705853973418531,9.357101560652442,9.41932404114637,9.117501731493554,6.138700591602222
American Tourister,American Tourister Premium Polycarbonate Large Luggage,Overall a positive experience. The telescopic handle is great makes this a great choice for travel.,Positive,0.13962080989705666,6.1324181128191855,6.274318804219051,9.204008100355358,7.286905066837739,7.219589431339555
American Tourister,American Tourister Premium Polycarbonate Large Luggage,Overall a positive experience. The great capacity makes this a great choice for travel.,Positive,0.45696711907852483,6.939022050124841,6.010828599754806,9.035538445532602,9.98894959933179,9.450948168386315
American Tourister,American Tourister Premium Polycarbonate Large Luggage,Overall a positive experience. The excellent zippers makes this a great choice for travel.,Positive,0.21523653231235748,9.083609487153902,8.908393932387568,6.813993378548799,7.548885777830655,7.5149135053060805
American Tourister,American Tourister Premium Polycarbonate Large Luggage,Overall a positive experience. The excellent zippers makes this a great choice for travel.,Positive,0.3452353760742375,6.727368672517299,6.5341827223973254,9.95823898115332,8.521130103394189,7.496974096484358
American Tourister,American Tourister Premium Polycarbonate Large Luggage,Overall a positive experience. The sturdy material makes this a great choice for travel.,Positive,0.7847538349783149,7.063110592724101,9.188651281054113,7.498968258093765,7.629940082207783,6.042267340683704
American Tourister,American Tourister Premium Polycarbonate Large Luggage,Overall a positive experience. The excellent zippers makes this a great choice for travel.,Positive,0.8272108821933849,9.664880684328239,6.589737073837826,7.251080548586426,7.967723818479662,9.817866582907769
American Tourister,American Tourister Premium Polycarbonate Large Luggage,Overall a positive experience. The smooth wheels makes this a great choice for travel.,Positive,0.5257853651873491,8.214137022180626,7.872902362118669,9.752846384392189,9.500522148249672,8.741995631924066
American Tourister,American Tourister Premium Polycarbonate Large Luggage,Overall a positive experience. The telescopic handle is great makes this a great choice for travel.,Positive,0.2173644592906001,9.614615066548598,7.670799087958847,7.841134203789624,9.637541092570462,9.514264520977424
American Tourister,American Tourister Premium Polycarbonate Large Luggage,Overall a positive experience. The excellent zippers makes this a great choice for travel.,Positive,0.34015284540738044,9.09855868069446,6.066288160837165,6.790016287467262,8.752425126130156,7.328073655263035
American Tourister,American Tourister Premium Polycarbonate Large Luggage,Overall a negative experience. The material scratches easily makes this a terrible choice for travel.,Negative,-0.6026335160641138,2.5409450551980646,1.238824896018878,1.5323111327366692,2.0275245369187247,1.9898051312555998
American Tourister,American Tourister Premium Polycarbonate Large Luggage,Overall a positive experience. The smooth wheels makes this a great choice for travel.,Positive,0.8680033257383853,8.655777078267356,8.469875541647665,9.360700777639051,6.199513542239583,6.997689047006023
American Tourister,American Tourister Premium Polycarbonate Large Luggage,Overall a positive experience. The smooth wheels makes this a great choice for travel.,Positive,0.7254027503814351,6.213042972596101,7.913076646045817,7.022669446581799,6.257283955928081,8.963369167135614
American Tourister,American Tourister Premium Polycarbonate Large Luggage,Overall a positive experience. The great capacity makes this a great choice for travel.,Positive,0.8770105483775689,7.669766508746509,9.213277686523657,8.027321378062638,6.694394223799914,7.515886386895571
American Tourister,American Tourister Premium Polycarbonate Large Luggage,Overall a positive experience. The excellent zippers makes this a great choice for travel.,Positive,0.2639146085212536,9.688542013839337,7.9991143883342115,7.609225032775573,9.94308766489661,7.27351909924111
American Tourister,American Tourister Premium Polycarbonate Large Luggage,Overall a positive experience. The great capacity makes this a great choice for travel.,Positive,0.6746730029091473,7.482441600457703,8.184988870570505,6.9201823857853455,9.608739183060115,8.04553259579243
American Tourister,American Tourister Premium Polycarbonate Cabin Luggage,Overall a positive experience. The great capacity makes this a great choice for travel.,Positive,0.42877490847521793,9.678162195959482,7.5981252036628835,9.23067846923503,6.578403983979644,7.672555509314813
American Tourister,American Tourister Premium Polycarbonate Cabin Luggage,Overall a positive experience. The smooth wheels makes this a great choice for travel.,Positive,0.4755603015563665,9.283292276416741,9.581781538193333,6.28551614530411,6.099651650632305,8.504481904058146
American Tourister,American Tourister Premium Polycarbonate Cabin Luggage,Overall a positive experience. The sturdy material makes this a great choice for travel.,Positive,0.6200774736181277,8.501718472312,8.72960470601679,7.196238908445741,7.425435797310776,8.247768695525124
American Tourister,American Tourister Premium Polycarbonate Cabin Luggage,Overall a positive experience. The sturdy material makes this a great choice for travel.,Positive,0.2879831393352792,9.631227294542317,6.877006648014564,6.052196554458484,7.8851739489890935,7.057133431188719
American Tourister,American Tourister Premium Polycarbonate Cabin Luggage,Overall a positive experience. The telescopic handle is great makes this a great choice for travel.,Positive,0.3669481221538703,6.863290034220334,9.563827452836971,7.336242159503913,6.500278141630941,9.12544933446948
American Tourister,American Tourister Premium Polycarbonate Medium Luggage,Overall a positive experience. The telescopic handle is great makes this a great choice for travel.,Positive,0.5810594202492946,6.128876987707143,8.190660810299141,7.280729367847494,8.486364633963655,7.637524592730398
American Tourister,American Tourister Premium Polycarbonate Medium Luggage,Overall a negative experience. The material scratches easily makes this a terrible choice for travel.,Negative,-0.5800092140661655,4.807518198263212,4.1662854083601255,2.6675242319829953,4.430503754279873,4.502918872357504
American Tourister,American Tourister Premium Polycarbonate Medium Luggage,Overall a negative experience. The smaller than expected makes this a terrible choice for travel.,Negative,-0.8526828746387384,3.1494925018678925,3.7070849379113264,4.196940917146358,3.583127760244088,2.8270898081706948
American Tourister,American Tourister Premium Polycarbonate Medium Luggage,Overall a positive experience. The sturdy material makes this a great choice for travel.,Positive,0.3981864312850265,6.122101506718841,7.277676423255973,9.310163976180464,6.007844341256406,8.530844203324977
American Tourister,American Tourister Premium Polycarbonate Medium Luggage,Overall a negative experience. The handle jammed makes this a terrible choice for travel.,Negative,-0.6243390637924533,2.2253543652817864,4.9463373203382215,1.8855216718523993,3.3189813923354645,2.9203771808531007
American Tourister,American Tourister Premium Polycarbonate Medium Luggage,Overall a positive experience. The smooth wheels makes this a great choice for travel.,Positive,0.38458282241891295,8.096099948910739,7.111135801750002,7.705823289572468,6.351333438989907,6.743208739891225
American Tourister,American Tourister Premium Polycarbonate Medium Luggage,Overall a positive experience. The sturdy material makes this a great choice for travel.,Positive,0.13950709988457063,6.534255567999071,8.659794247242763,9.693468853101162,8.592469214023083,9.970735453235692
American Tourister,American Tourister Premium Polycarbonate Medium Luggage,Overall a negative experience. The smaller than expected makes this a terrible choice for travel.,Negative,-0.4023220838613528,4.328741854242715,4.121538969493057,1.982979745346296,4.755306467244579,1.973209815100477
American Tourister,American Tourister Premium Polycarbonate Medium Luggage,Overall a positive experience. The smooth wheels makes this a great choice for travel.,Positive,0.2077784507798664,9.672190942001842,9.122350297098292,8.573039384069597,9.0407269837856,6.169020101191654
American Tourister,American Tourister Premium Polycarbonate Medium Luggage,Overall a positive experience. The great capacity makes this a great choice for travel.,Positive,0.6601537744626784,7.984217504703937,8.467051787208433,6.128606786183244,9.380893015667404,7.736882385440093
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a positive experience. The smooth wheels makes this a great choice for travel.,Positive,0.7473203953790168,6.117779911633591,7.267542762776552,8.111849121711622,9.559842743348717,9.502333098416571
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a positive experience. The great capacity makes this a great choice for travel.,Positive,0.8577792761357209,6.576711250874924,7.830711103949125,7.94062512722231,8.01266924409378,9.645092860688585
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a positive experience. The telescopic handle is great makes this a great choice for travel.,Positive,0.21636015427478786,9.865692892838325,9.473378080141439,7.101854939597139,8.263425478760691,9.999041012533134
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a positive experience. The telescopic handle is great makes this a great choice for travel.,Positive,0.6823647221581212,6.578968836693855,8.553372143039102,6.102429371812665,6.453058525843903,7.115507645191837
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a positive experience. The excellent zippers makes this a great choice for travel.,Positive,0.6395348081698454,9.501697177119537,9.721669343729895,6.847327345584631,8.077070822902982,8.928916629596756
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a positive experience. The great capacity makes this a great choice for travel.,Positive,0.1989957601200617,7.900563312995258,8.179814944609504,6.2383207685045505,6.37912938764402,9.920994242143616
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a positive experience. The sturdy material makes this a great choice for travel.,Positive,0.8731262690131191,9.293796942590234,7.0540493246056535,7.345918746686892,7.205432603398966,8.844576636728203
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a positive experience. The sturdy material makes this a great choice for travel.,Positive,0.621750345514188,8.705393451635976,7.144140850597164,7.459920019855524,7.209587397982446,7.54571532342891
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a positive experience. The great capacity makes this a great choice for travel.,Positive,0.5139211018417025,6.68785666130775,6.201952349147405,6.003104340817519,8.8551110971873,9.552552766917469
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a positive experience. The sturdy material makes this a great choice for travel.,Positive,0.8838625891386863,8.988502950445568,8.953678587368913,9.649217346062532,7.761731071204979,9.048400432830404
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a positive experience. The smooth wheels makes this a great choice for travel.,Positive,0.8300280585490557,9.444096403743883,6.806443802951112,8.632136205953739,8.213622401132707,7.892951587241237
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a positive experience. The smooth wheels makes this a great choice for travel.,Positive,0.11877496310849578,9.094939383345586,9.471114115894814,6.07837238170162,7.384627305494693,8.37781589753167
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a positive experience. The smooth wheels makes this a great choice for travel.,Positive,0.2319130766690295,9.714801200504438,7.604930535933464,8.178851488350896,7.909018946973079,6.686773447157298
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a negative experience. The smaller than expected makes this a terrible choice for travel.,Negative,-0.7336741427807862,4.27616832844332,3.039824359012158,3.280846252362326,1.5796238181040807,4.1667674756707305
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a negative experience. The handle jammed makes this a terrible choice for travel.,Negative,-0.6395464175944331,1.5805473192938053,3.2260818302414047,2.5770484522351067,2.734113662975642,3.704387562301393
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a negative experience. The zipper broke makes this a terrible choice for travel.,Negative,-0.1069876903279241,4.312018061972737,2.792994412529936,3.8007226056691987,1.5104148733166212,2.5557501493351826
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a positive experience. The great capacity makes this a great choice for travel.,Positive,0.4995246057415783,9.621103074107339,7.682160649882916,7.500953074896319,6.988708274962605,8.099721322261633
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a negative experience. The zipper broke makes this a terrible choice for travel.,Negative,-0.44244184321348856,4.851214201045092,1.544427970523023,1.0603145204176854,2.2469556373035595,1.8136314873366763
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a negative experience. The handle jammed makes this a terrible choice for travel.,Negative,-0.4551253919736794,1.0603986238666727,3.618038802840917,1.2010906720885939,3.580872058057606,3.8020329989278294
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a positive experience. The smooth wheels makes this a great choice for travel.,Positive,0.6853954057012654,7.946471460814637,7.039223847948978,6.654382830595239,7.626315248134162,9.847973147228727
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a positive experience. The smooth wheels makes this a great choice for travel.,Positive,0.179199297156117,7.808433290615474,8.049136896489697,6.493616412171676,7.196599913555428,7.116390094202889
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a negative experience. The smaller than expected makes this a terrible choice for travel.,Negative,-0.45664075491881573,3.121351779453012,3.1823560315558455,1.4848895617536342,2.186447534132825,4.047585952263122
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a positive experience. The telescopic handle is great makes this a great choice for travel.,Positive,0.6787856316767613,6.448980242587053,6.611592479890222,6.8494221926679995,6.726275402406702,9.639088792220255
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a positive experience. The smooth wheels makes this a great choice for travel.,Positive,0.3773196390621848,7.645806580738367,6.08860371104859,7.392577517551677,7.858374701337692,8.294640876996905
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a positive experience. The great capacity makes this a great choice for travel.,Positive,0.2494732394486895,6.720056004608378,6.218710759113078,6.193909126418027,6.604909067589751,9.473310709162545
Vip,Vip Premium Polycarbonate Medium Luggage,Overall a positive experience. The smooth wheels makes this a great choice for travel.,Positive,0.7933627891644481,7.568084571217026,6.037017974782433,7.1377726301269355,8.98490883541705,9.633855034348267
Vip,Vip Premium Polycarbonate Medium Luggage,Overall a positive experience. The great capacity makes this a great choice for travel.,Positive,0.4718103512119679,7.834179190509699,8.294949698271736,9.691842594015638,9.742949268421926,7.194896846356949
Vip,Vip Premium Polycarbonate Medium Luggage,Overall a positive experience. The great capacity makes this a great choice for travel.,Positive,0.2799109100580667,6.900504620397701,9.505454688422244,6.092264849504505,8.05487571027755,8.978076772518476
Vip,Vip Premium Polycarbonate Medium Luggage,Overall a positive experience. The telescopic handle is great makes this a great choice for travel.,Positive,0.7702236690953241,9.659456588216143,6.461287165446594,8.86000736242928,9.93093756681595,6.006650327378526
Vip,Vip Premium Polycarbonate Medium Luggage,Overall a positive experience. The telescopic handle is great makes this a great choice for travel.,Positive,0.2446445156781575,6.901873845091222,8.634117953947747,8.575190884840277,8.277180335400661,9.411945159599322
Vip,Vip Premium Polycarbonate Medium Luggage,Overall a negative experience. The handle jammed makes this a terrible choice for travel.,Negative,-0.859181975083342,4.244089387774921,4.538470072218228,4.632149413517739,4.21841108508446,3.1848758276303464
Vip,Vip Premium Polycarbonate Medium Luggage,Overall a positive experience. The smooth wheels makes this a great choice for travel.,Positive,0.8948805767857135,9.850605798440203,6.950711466533802,7.125346935002561,9.623608575021493,6.463666781070289
Vip,Vip Premium Polycarbonate Medium Luggage,Overall a positive experience. The great capacity makes this a great choice for travel.,Positive,0.7795641351430086,7.482466844903987,9.305709940749887,9.954468652451512,7.937795985822335,6.3881917446248675
Vip,Vip Premium Polycarbonate Medium Luggage,Overall a negative experience. The material scratches easily makes this a terrible choice for travel.,Negative,-0.4117170479656709,1.0952683169976773,3.4467650740393685,2.603354688983123,4.224478449516756,1.025052440028586
Vip,Vip Premium Polycarbonate Medium Luggage,Overall a positive experience. The excellent zippers makes this a great choice for travel.,Positive,0.2543848572789698,6.453763578042575,8.81376264046379,7.154195040421181,9.511354695540714,8.385993847244004
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a positive experience. The great capacity makes this a great choice for travel.,Positive,0.6510472258592704,7.149236083209367,8.626678505405247,9.658452779193771,8.999096180564335,9.610073654477315
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a positive experience. The great capacity makes this a great choice for travel.,Positive,0.20086671454552932,7.8802014692345415,7.5657226060246465,7.072789854315829,9.434873793102094,6.726041492650976
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a positive experience. The sturdy material makes this a great choice for travel.,Positive,0.30644706029442564,6.033391377866132,6.40556476219629,6.298577334590866,8.164882196107385,8.77978626388728
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a positive experience. The smooth wheels makes this a great choice for travel.,Positive,0.7336614831166486,9.0986566130779,8.477574116545101,7.83171915335913,9.208251243525055,7.520664938495258
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a positive experience. The excellent zippers makes this a great choice for travel.,Positive,0.2706714616523563,8.1569386482928,9.702153888541494,6.035570437871412,8.445462884984288,8.049501443921335
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a positive experience. The smooth wheels makes this a great choice for travel.,Positive,0.5618128110790676,7.205130901431087,8.592889420044209,7.778966539505858,8.557730758792989,6.010821903299047
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a positive experience. The great capacity makes this a great choice for travel.,Positive,0.5360201705037979,7.252802356515409,9.203449375890596,8.706337767440566,6.689567480900118,9.915163494771894
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a positive experience. The excellent zippers makes this a great choice for travel.,Positive,0.8949544217178982,7.667807796237023,6.3369315785721785,9.489359387073698,6.955620833600282,7.428130546259812
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a positive experience. The great capacity makes this a great choice for travel.,Positive,0.31074239699550144,6.365976817921489,7.7487694810350956,7.092730301508304,6.89618525196488,9.142590087610543
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a negative experience. The wheels get stuck makes this a terrible choice for travel.,Negative,-0.5936913547137923,4.719105883798477,4.118805951090454,1.5047435543923378,3.257521242407265,2.910219881663434
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a positive experience. The telescopic handle is great makes this a great choice for travel.,Positive,0.6764761463852037,7.851209986539303,7.276075463475788,6.682556634159091,7.14610331778786,9.874555423691085
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a positive experience. The great capacity makes this a great choice for travel.,Positive,0.7025375491177627,9.475830311267625,8.784604931246417,7.595184782051167,6.804331984469621,8.192167830359399
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a positive experience. The great capacity makes this a great choice for travel.,Positive,0.4608415969513937,6.715386117750448,9.291727524532442,9.705458215735664,7.03388939116475,7.637346156274224
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a positive experience. The excellent zippers makes this a great choice for travel.,Positive,0.1298576440050958,8.274323144417284,6.861611396721363,9.707355236939279,9.392030117040882,8.328678470228155
Vip,Vip Premium Polycarbonate Cabin Luggage,Overall a positive experience. The great capacity makes this a great choice for travel.,Positive,0.7039011904282751,7.732550563647749,8.093531221396299,9.996126786300039,6.463737158639352,8.381460384388754
Vip,Vip Premium Polycarbonate Medium Luggage,Overall a positive experience. The smooth wheels makes this a great choice for travel.,Positive,0.7397170747227286,8.063940098519105,9.747776996961935,9.224019540096615,6.125483255306238,7.651595702583761
Vip,Vip Premium Polycarbonate Medium Luggage,Overall a positive experience. The telescopic handle is great makes this a great choice for travel.,Positive,0.6546531605198044,9.639883405246511,6.039390517495058,8.097549186831696,7.019140073440302,7.590566300591336
Vip,Vip Premium Polycarbonate Medium Luggage,Overall a positive experience. The excellent zippers makes this a great choice for travel.,Positive,0.7543341894254886,7.430302097890186,6.6662967800720985,9.393305964526188,7.718823242111702,7.737785420985213
Vip,Vip Premium Polycarbonate Medium Luggage,Overall a positive experience. The sturdy material makes this a great choice for travel.,Positive,0.3601359569948158,9.198208075728044,6.943737527030139,9.377135237589702,7.770200702219951,6.90024982587003
Vip,Vip Premium Polycarbonate Medium Luggage,Overall a negative experience. The material scratches easily makes this a terrible choice for travel.,Negative,-0.5324469650021547,4.008889423791463,1.8250880092765738,4.413745413064305,3.025410736873867,1.5160598013289737
Vip,Vip Premium Polycarbonate Medium Luggage,Overall a positive experience. The smooth wheels makes this a great choice for travel.,Positive,0.8040505030646217,8.124664671126501,8.436048289678828,6.620881710572631,7.718849118712061,6.19195535893499
Vip,Vip Premium Polycarbonate Medium Luggage,Overall a positive experience. The excellent zippers makes this a great choice for travel.,Positive,0.8813992845823739,7.623807324557799,7.712489378996619,9.373894606809323,6.224040688924781,8.363016916392073
Vip,Vip Premium Polycarbonate Medium Luggage,Overall a negative experience. The wheels get stuck makes this a terrible choice for travel.,Negative,-0.6208472523559481,4.1144785284293075,1.4734583806874042,4.258447484213836,2.89057684398941,1.9895620913892422
Vip,Vip Premium Polycarbonate Medium Luggage,Overall a positive experience. The excellent zippers makes this a great choice for travel.,Positive,0.7310354552034007,9.669376308877254,6.606385245316102,6.670744101188736,8.750487945693287,6.697651148177164
Vip,Vip Premium Polycarbonate Medium Luggage,Overall a positive experience. The telescopic handle is great makes this a great choice for travel.,Positive,0.19253821903647675,6.148265675168469,7.655890591965553,9.424953156988924,8.174924765142066,7.6650822369262395
Nasher Miles,Nasher Miles Premium Polycarbonate Medium Luggage,Overall a positive experience. The sturdy material makes this a great choice for travel.,Positive,0.6155979955806158,7.48788022682608,9.229687709922475,7.856750667053266,6.1428268699264255,9.766988944138166
